6 1
5/14/2024 5:04 PM
Wavelength (nm)	10mm Absorbance
230.5	25.951
231.0	25.807
231.5	25.704
232.0	25.364
232.5	25.159
233.0	24.595
233.5	24.121
234.0	23.527
234.5	23.331
235.0	23.236
235.5	23.435
236.0	23.290
236.5	23.212
237.0	23.195
237.5	23.143
238.0	23.036
238.5	22.856
239.0	22.426
239.5	22.235
240.0	22.112
240.5	21.972
241.0	21.734
241.5	21.558
242.0	21.390
242.5	21.133
243.0	21.151
243.5	21.025
244.0	20.834
244.5	20.739
245.0	20.711
245.5	20.557
246.0	20.347
246.5	20.167
247.0	19.924
247.5	19.767
248.0	19.766
248.5	19.710
249.0	19.635
249.5	19.700
250.0	19.734
250.5	19.619
251.0	19.313
251.5	19.178
252.0	19.056
252.5	18.948
253.0	18.836
253.5	18.805
254.0	18.805
254.5	18.934
255.0	18.975
255.5	18.956
256.0	18.654
256.5	18.505
257.0	18.398
257.5	18.237
258.0	18.040
258.5	17.928
259.0	17.759
259.5	17.647
260.0	17.583
260.5	17.454
261.0	17.248
261.5	17.179
262.0	17.149
262.5	16.993
263.0	16.850
263.5	16.657
264.0	16.465
264.5	16.266
265.0	16.135
265.5	16.062
266.0	16.012
266.5	16.008
267.0	15.982
267.5	15.950
268.0	15.903
268.5	15.863
269.0	15.828
269.5	15.658
270.0	15.513
270.5	15.400
271.0	15.251
271.5	15.131
272.0	15.038
272.5	14.995
273.0	14.892
273.5	14.856
274.0	14.724
274.5	14.578
275.0	14.451
275.5	14.371
276.0	14.277
276.5	14.212
277.0	14.180
277.5	14.139
278.0	14.096
278.5	14.003
279.0	13.871
279.5	13.773
280.0	13.625
280.5	13.487
281.0	13.396
281.5	13.305
282.0	13.221
282.5	13.151
283.0	13.108
283.5	13.026
284.0	12.940
284.5	12.870
285.0	12.765
285.5	12.675
286.0	12.594
286.5	12.500
287.0	12.420
287.5	12.330
288.0	12.226
288.5	12.125
289.0	12.032
289.5	11.936
290.0	11.839
290.5	11.737
291.0	11.641
291.5	11.559
292.0	11.484
292.5	11.410
293.0	11.324
293.5	11.237
294.0	11.146
294.5	11.049
295.0	10.956
295.5	10.868
296.0	10.782
296.5	10.704
297.0	10.630
297.5	10.556
298.0	10.481
298.5	10.391
299.0	10.298
299.5	10.207
300.0	10.136
300.5	10.084
301.0	10.029
301.5	9.961
302.0	9.884
302.5	9.819
303.0	9.757
303.5	9.682
304.0	9.594
304.5	9.515
305.0	9.457
305.5	9.400
306.0	9.355
306.5	9.291
307.0	9.227
307.5	9.184
308.0	9.125
308.5	9.054
309.0	8.980
309.5	8.914
310.0	8.852
310.5	8.783
311.0	8.738
311.5	8.684
312.0	8.628
312.5	8.585
313.0	8.525
313.5	8.462
314.0	8.417
314.5	8.368
315.0	8.306
315.5	8.246
316.0	8.197
316.5	8.140
317.0	8.077
317.5	8.015
318.0	7.945
318.5	7.884
319.0	7.825
319.5	7.767
320.0	7.710
320.5	7.662
321.0	7.621
321.5	7.574
322.0	7.527
322.5	7.482
323.0	7.424
323.5	7.370
324.0	7.308
324.5	7.247
325.0	7.183
325.5	7.120
326.0	7.062
326.5	7.010
327.0	6.962
327.5	6.907
328.0	6.852
328.5	6.802
329.0	6.752
329.5	6.700
330.0	6.639
330.5	6.588
331.0	6.536
331.5	6.487
332.0	6.420
332.5	6.359
333.0	6.318
333.5	6.268
334.0	6.213
334.5	6.162
335.0	6.101
335.5	6.051
336.0	6.001
336.5	5.959
337.0	5.901
337.5	5.846
338.0	5.810
338.5	5.764
339.0	5.707
339.5	5.646
340.0	5.585
340.5	5.529
341.0	5.480
341.5	5.438
342.0	5.384
342.5	5.330
343.0	5.293
343.5	5.256
344.0	5.207
344.5	5.165
345.0	5.129
345.5	5.081
346.0	5.039
346.5	4.996
347.0	4.957
347.5	4.910
348.0	4.862
348.5	4.814
349.0	4.771
349.5	4.739
350.0	4.697
350.5	4.647
351.0	4.609
351.5	4.569
352.0	4.533
352.5	4.488
353.0	4.444
353.5	4.399
354.0	4.355
354.5	4.311
355.0	4.261
355.5	4.216
356.0	4.171
356.5	4.133
357.0	4.100
357.5	4.066
358.0	4.036
358.5	4.009
359.0	3.978
359.5	3.945
360.0	3.913
360.5	3.877
361.0	3.831
361.5	3.793
362.0	3.755
362.5	3.719
363.0	3.684
363.5	3.652
364.0	3.617
364.5	3.582
365.0	3.552
365.5	3.516
366.0	3.482
366.5	3.452
367.0	3.417
367.5	3.390
368.0	3.354
368.5	3.325
369.0	3.297
369.5	3.271
370.0	3.241
370.5	3.214
371.0	3.190
371.5	3.157
372.0	3.129
372.5	3.104
373.0	3.071
373.5	3.048
374.0	3.023
374.5	2.996
375.0	2.963
375.5	2.936
376.0	2.911
376.5	2.880
377.0	2.863
377.5	2.843
378.0	2.820
378.5	2.799
379.0	2.774
379.5	2.747
380.0	2.720
380.5	2.686
381.0	2.665
381.5	2.640
382.0	2.615
382.5	2.591
383.0	2.571
383.5	2.546
384.0	2.523
384.5	2.502
385.0	2.481
385.5	2.462
386.0	2.447
386.5	2.425
387.0	2.403
387.5	2.381
388.0	2.359
388.5	2.336
389.0	2.314
389.5	2.296
390.0	2.278
390.5	2.266
391.0	2.251
391.5	2.236
392.0	2.218
392.5	2.201
393.0	2.186
393.5	2.169
394.0	2.145
394.5	2.128
395.0	2.107
395.5	2.092
396.0	2.083
396.5	2.068
397.0	2.050
397.5	2.041
398.0	2.029
398.5	2.014
399.0	1.995
399.5	1.980
400.0	1.958
400.5	1.939
401.0	1.923
401.5	1.905
402.0	1.889
402.5	1.878
403.0	1.864
403.5	1.850
404.0	1.838
404.5	1.826
405.0	1.817
405.5	1.805
406.0	1.793
406.5	1.784
407.0	1.776
407.5	1.767
408.0	1.750
408.5	1.733
409.0	1.719
409.5	1.706
410.0	1.691
410.5	1.678
411.0	1.660
411.5	1.650
412.0	1.644
412.5	1.634
413.0	1.623
413.5	1.616
414.0	1.608
414.5	1.600
415.0	1.584
415.5	1.571
416.0	1.559
416.5	1.555
417.0	1.546
417.5	1.530
418.0	1.522
418.5	1.513
419.0	1.500
419.5	1.491
420.0	1.478
420.5	1.468
421.0	1.459
421.5	1.450
422.0	1.438
422.5	1.427
423.0	1.419
423.5	1.410
424.0	1.402
424.5	1.397
425.0	1.395
425.5	1.387
426.0	1.376
426.5	1.369
427.0	1.361
427.5	1.352
428.0	1.345
428.5	1.336
429.0	1.329
429.5	1.325
430.0	1.320
430.5	1.312
431.0	1.305
431.5	1.300
432.0	1.292
432.5	1.285
433.0	1.279
433.5	1.268
434.0	1.264
434.5	1.262
435.0	1.257
435.5	1.252
436.0	1.247
436.5	1.242
437.0	1.238
437.5	1.233
438.0	1.225
438.5	1.215
439.0	1.210
439.5	1.207
440.0	1.201
440.5	1.193
441.0	1.189
441.5	1.187
442.0	1.186
442.5	1.182
443.0	1.175
443.5	1.173
444.0	1.170
444.5	1.166
445.0	1.158
445.5	1.150
446.0	1.144
446.5	1.142
447.0	1.139
447.5	1.132
448.0	1.121
448.5	1.118
449.0	1.112
449.5	1.105
450.0	1.099
450.5	1.092
451.0	1.091
451.5	1.092
452.0	1.092
452.5	1.085
453.0	1.080
453.5	1.077
454.0	1.072
454.5	1.070
455.0	1.070
455.5	1.068
456.0	1.069
456.5	1.067
457.0	1.061
457.5	1.056
458.0	1.049
458.5	1.041
459.0	1.034
459.5	1.026
460.0	1.021
460.5	1.019
461.0	1.018
461.5	1.014
462.0	1.012
462.5	1.018
463.0	1.013
463.5	1.009
464.0	1.003
464.5	0.993
465.0	0.990
465.5	0.994
466.0	0.990
466.5	0.985
467.0	0.986
467.5	0.990
468.0	0.985
468.5	0.982
469.0	0.981
469.5	0.978
470.0	0.977
470.5	0.972
471.0	0.964
471.5	0.958
472.0	0.955
472.5	0.953
473.0	0.952
473.5	0.955
474.0	0.958
474.5	0.960
475.0	0.954
475.5	0.943
476.0	0.940
476.5	0.939
477.0	0.939
477.5	0.938
478.0	0.934
478.5	0.931
479.0	0.926
479.5	0.921
480.0	0.916
480.5	0.907
481.0	0.899
481.5	0.894
482.0	0.887
482.5	0.880
483.0	0.872
483.5	0.866
484.0	0.861
484.5	0.859
485.0	0.864
485.5	0.867
486.0	0.866
486.5	0.868
487.0	0.862
487.5	0.857
488.0	0.858
488.5	0.854
489.0	0.852
489.5	0.849
490.0	0.846
490.5	0.850
491.0	0.851
491.5	0.853
492.0	0.853
492.5	0.853
493.0	0.857
493.5	0.853
494.0	0.855
494.5	0.850
495.0	0.839
495.5	0.832
496.0	0.823
496.5	0.814
497.0	0.811
497.5	0.810
498.0	0.808
498.5	0.809
499.0	0.816
499.5	0.823
500.0	0.826
500.5	0.830
501.0	0.826
501.5	0.826
502.0	0.823
502.5	0.813
503.0	0.801
503.5	0.796
504.0	0.797
504.5	0.800
505.0	0.802
505.5	0.807
506.0	0.807
506.5	0.806
507.0	0.802
507.5	0.793
508.0	0.786
508.5	0.784
509.0	0.784
509.5	0.785
510.0	0.785
510.5	0.787
511.0	0.783
511.5	0.774
512.0	0.770
512.5	0.767
513.0	0.767
513.5	0.767
514.0	0.768
514.5	0.768
515.0	0.771
515.5	0.770
516.0	0.764
516.5	0.758
517.0	0.751
517.5	0.746
518.0	0.746
518.5	0.744
519.0	0.742
519.5	0.740
520.0	0.742
520.5	0.744
521.0	0.742
521.5	0.744
522.0	0.743
522.5	0.746
523.0	0.745
523.5	0.746
524.0	0.742
524.5	0.742
525.0	0.742
525.5	0.738
526.0	0.732
526.5	0.730
527.0	0.726
527.5	0.723
528.0	0.717
528.5	0.717
529.0	0.715
529.5	0.713
530.0	0.713
530.5	0.713
531.0	0.714
531.5	0.720
532.0	0.722
532.5	0.724
533.0	0.718
533.5	0.717
534.0	0.712
534.5	0.710
535.0	0.703
535.5	0.701
536.0	0.696
536.5	0.693
537.0	0.692
537.5	0.692
538.0	0.689
538.5	0.690
539.0	0.691
539.5	0.693
540.0	0.691
540.5	0.693
541.0	0.692
541.5	0.691
542.0	0.688
542.5	0.685
543.0	0.683
543.5	0.681
544.0	0.673
544.5	0.668
545.0	0.669
545.5	0.669
546.0	0.669
546.5	0.668
547.0	0.665
547.5	0.664
548.0	0.667
548.5	0.671
549.0	0.671
549.5	0.670
550.0	0.673
550.5	0.673
551.0	0.668
551.5	0.667
552.0	0.669
552.5	0.668
553.0	0.667
553.5	0.664
554.0	0.662
554.5	0.658
555.0	0.657
555.5	0.656
556.0	0.651
556.5	0.656
557.0	0.656
557.5	0.653
558.0	0.648
558.5	0.653
559.0	0.655
559.5	0.654
560.0	0.655
560.5	0.652
561.0	0.649
561.5	0.649
562.0	0.642
562.5	0.636
563.0	0.636
563.5	0.644
564.0	0.644
564.5	0.645
565.0	0.654
565.5	0.654
566.0	0.653
566.5	0.647
567.0	0.641
567.5	0.632
568.0	0.628
568.5	0.625
569.0	0.622
569.5	0.624
570.0	0.632
570.5	0.629
571.0	0.622
571.5	0.617
572.0	0.609
572.5	0.602
573.0	0.599
573.5	0.601
574.0	0.604
574.5	0.611
575.0	0.618
575.5	0.620
576.0	0.621
576.5	0.622
577.0	0.612
577.5	0.610
578.0	0.612
578.5	0.609
579.0	0.609
579.5	0.614
580.0	0.613
580.5	0.618
581.0	0.617
581.5	0.612
582.0	0.603
582.5	0.600
583.0	0.600
583.5	0.596
584.0	0.599
584.5	0.607
585.0	0.611
585.5	0.616
586.0	0.616
586.5	0.620
587.0	0.620
587.5	0.614
588.0	0.604
588.5	0.593
589.0	0.585
589.5	0.586
590.0	0.588
590.5	0.586
591.0	0.591
591.5	0.597
592.0	0.604
592.5	0.602
593.0	0.603
593.5	0.604
594.0	0.600
594.5	0.597
595.0	0.589
595.5	0.578
596.0	0.573
596.5	0.565
597.0	0.563
597.5	0.563
598.0	0.573
598.5	0.581
599.0	0.591
599.5	0.599
600.0	0.597
600.5	0.594
601.0	0.592
601.5	0.582
602.0	0.576
602.5	0.572
603.0	0.572
603.5	0.571
604.0	0.572
604.5	0.570
605.0	0.566
605.5	0.562
606.0	0.559
606.5	0.555
607.0	0.555
607.5	0.559
608.0	0.562
608.5	0.571
609.0	0.568
609.5	0.570
610.0	0.568
610.5	0.566
611.0	0.565
611.5	0.561
612.0	0.559
612.5	0.559
613.0	0.557
613.5	0.559
614.0	0.555
614.5	0.551
615.0	0.544
615.5	0.543
616.0	0.545
616.5	0.548
617.0	0.557
617.5	0.561
618.0	0.561
618.5	0.557
619.0	0.552
619.5	0.549
620.0	0.549
620.5	0.550
621.0	0.551
621.5	0.557
622.0	0.565
622.5	0.560
623.0	0.557
623.5	0.552
624.0	0.548
624.5	0.552
625.0	0.562
625.5	0.568
626.0	0.564
626.5	0.556
627.0	0.546
627.5	0.534
628.0	0.527
628.5	0.521
629.0	0.515
629.5	0.519
630.0	0.533
630.5	0.542
631.0	0.545
631.5	0.537
632.0	0.531
632.5	0.527
633.0	0.525
633.5	0.523
634.0	0.522
634.5	0.527
635.0	0.540
635.5	0.549
636.0	0.556
636.5	0.551
637.0	0.543
637.5	0.533
638.0	0.527
638.5	0.520
639.0	0.518
639.5	0.521
640.0	0.527
640.5	0.533
641.0	0.534
641.5	0.532
642.0	0.526
642.5	0.519
643.0	0.515
643.5	0.515
644.0	0.522
644.5	0.531
645.0	0.538
645.5	0.544
646.0	0.548
646.5	0.545
647.0	0.538
647.5	0.529
648.0	0.520
648.5	0.513
649.0	0.512
649.5	0.505
650.0	0.507
650.5	0.508
651.0	0.505
651.5	0.502
652.0	0.503
652.5	0.506
653.0	0.506
653.5	0.506
654.0	0.502
654.5	0.497
655.0	0.499
655.5	0.498
656.0	0.494
656.5	0.491
657.0	0.497
657.5	0.503
658.0	0.504
658.5	0.507
659.0	0.504
659.5	0.502
660.0	0.501
660.5	0.496
661.0	0.495
661.5	0.491
662.0	0.494
662.5	0.498
663.0	0.510
663.5	0.516
664.0	0.518
664.5	0.513
665.0	0.512
665.5	0.507
666.0	0.502
666.5	0.496
667.0	0.498
667.5	0.506
668.0	0.518
668.5	0.519
669.0	0.516
669.5	0.511
670.0	0.514
670.5	0.510
671.0	0.494
671.5	0.486
672.0	0.483
672.5	0.482
673.0	0.477
673.5	0.472
674.0	0.480
674.5	0.490
675.0	0.514
675.5	0.529
676.0	0.532
676.5	0.533
677.0	0.526
677.5	0.512
678.0	0.493
678.5	0.475
679.0	0.472
679.5	0.472
680.0	0.483
680.5	0.477
681.0	0.474
681.5	0.475
682.0	0.476
682.5	0.479
683.0	0.487
683.5	0.494
684.0	0.511
684.5	0.522
685.0	0.524
685.5	0.516
686.0	0.509
686.5	0.496
687.0	0.490
687.5	0.490
688.0	0.488
688.5	0.494
689.0	0.500
689.5	0.508
690.0	0.516
690.5	0.524
691.0	0.521
691.5	0.508
692.0	0.502
692.5	0.488
693.0	0.480
693.5	0.481
694.0	0.485
694.5	0.493
695.0	0.507
695.5	0.511
696.0	0.512
696.5	0.509
697.0	0.507
697.5	0.503
698.0	0.497
698.5	0.500
699.0	0.502
699.5	0.503
700.0	0.501
700.5	0.491
701.0	0.479
701.5	0.467
702.0	0.469
702.5	0.464
703.0	0.466
703.5	0.471
704.0	0.471
704.5	0.481
705.0	0.489
705.5	0.493
706.0	0.494
706.5	0.493
707.0	0.499
707.5	0.495
708.0	0.496
708.5	0.492
709.0	0.486
709.5	0.496
710.0	0.505
710.5	0.501
711.0	0.496
711.5	0.491
712.0	0.477
712.5	0.461
713.0	0.445
713.5	0.432
714.0	0.426
714.5	0.429
715.0	0.439
715.5	0.443
716.0	0.443
716.5	0.454
717.0	0.455
717.5	0.454
718.0	0.457
718.5	0.465
719.0	0.471
719.5	0.474
720.0	0.480
720.5	0.474
721.0	0.459
721.5	0.456
722.0	0.448
722.5	0.437
723.0	0.438
723.5	0.450
724.0	0.465
724.5	0.472
725.0	0.473
725.5	0.473
726.0	0.466
726.5	0.463
727.0	0.460
727.5	0.459
728.0	0.459
728.5	0.463
729.0	0.462
729.5	0.470
730.0	0.481
730.5	0.492
731.0	0.485
731.5	0.487
732.0	0.486
732.5	0.477
733.0	0.470
733.5	0.459
734.0	0.455
734.5	0.466
735.0	0.469
735.5	0.472
736.0	0.469
736.5	0.479
737.0	0.479
737.5	0.482
738.0	0.492
738.5	0.491
739.0	0.488
739.5	0.479
740.0	0.472
740.5	0.471
741.0	0.471
741.5	0.476
742.0	0.478
742.5	0.487
743.0	0.499
743.5	0.510
744.0	0.506
744.5	0.499
745.0	0.499
745.5	0.494
746.0	0.482
746.5	0.466
747.0	0.450
747.5	0.433
748.0	0.436
748.5	0.449
749.0	0.452
749.5	0.464
750.0	0.473
750.5	0.476
751.0	0.482
751.5	0.485
752.0	0.481
752.5	0.474
753.0	0.478
753.5	0.482
754.0	0.484
754.5	0.479
755.0	0.477
755.5	0.471
756.0	0.468
756.5	0.461
757.0	0.456
757.5	0.448
758.0	0.440
758.5	0.436
759.0	0.430
759.5	0.429
760.0	0.434
760.5	0.433
761.0	0.435
761.5	0.440
762.0	0.445
762.5	0.445
763.0	0.444
763.5	0.457
764.0	0.467
764.5	0.472
765.0	0.470
765.5	0.464
766.0	0.454
766.5	0.443
767.0	0.432
767.5	0.426
768.0	0.423
768.5	0.429
769.0	0.439
769.5	0.436
770.0	0.442
770.5	0.442
771.0	0.443
771.5	0.451
772.0	0.462
772.5	0.480
773.0	0.479
773.5	0.462
774.0	0.458
774.5	0.452
775.0	0.457
775.5	0.456
776.0	0.458
776.5	0.472
777.0	0.491
777.5	0.508
778.0	0.498
778.5	0.475
779.0	0.472
779.5	0.457
780.0	0.443
780.5	0.430
781.0	0.419
781.5	0.424
782.0	0.427
782.5	0.429
783.0	0.418
783.5	0.412
784.0	0.417
784.5	0.406
785.0	0.398
785.5	0.402
786.0	0.411
786.5	0.426
787.0	0.432
787.5	0.422
788.0	0.407
788.5	0.408
789.0	0.417
789.5	0.412
790.0	0.412
790.5	0.427
791.0	0.442
791.5	0.451
792.0	0.451
792.5	0.437
793.0	0.430
793.5	0.428
794.0	0.423
794.5	0.409
795.0	0.397
795.5	0.410
796.0	0.417
796.5	0.415
797.0	0.413
797.5	0.411
798.0	0.405
798.5	0.398
799.0	0.383
799.5	0.371
800.0	0.369
800.5	0.390
801.0	0.397
801.5	0.408
802.0	0.423
802.5	0.438
803.0	0.442
803.5	0.446
804.0	0.440
804.5	0.438
805.0	0.441
805.5	0.438
806.0	0.426
806.5	0.426
807.0	0.434
807.5	0.443
808.0	0.439
808.5	0.451
809.0	0.452
809.5	0.453
810.0	0.436
810.5	0.425
811.0	0.401
811.5	0.391
812.0	0.399
812.5	0.398
813.0	0.404
813.5	0.427
814.0	0.442
814.5	0.448
815.0	0.438
815.5	0.433
816.0	0.420
816.5	0.412
817.0	0.414
817.5	0.411
818.0	0.416
818.5	0.431
819.0	0.449
819.5	0.456
820.0	0.457
820.5	0.448
821.0	0.437
821.5	0.423
822.0	0.425
822.5	0.429
823.0	0.429
823.5	0.444
824.0	0.469
824.5	0.495
825.0	0.515
825.5	0.515
826.0	0.507
826.5	0.500
827.0	0.489
827.5	0.473
828.0	0.458
828.5	0.443
829.0	0.430
829.5	0.411
830.0	0.401
830.5	0.398
831.0	0.398
831.5	0.404
832.0	0.419
832.5	0.437
833.0	0.458
833.5	0.465
834.0	0.468
834.5	0.468
835.0	0.473
835.5	0.472
836.0	0.466
836.5	0.453
837.0	0.445
837.5	0.439
838.0	0.438
838.5	0.430
839.0	0.434
839.5	0.446
840.0	0.453
840.5	0.466
841.0	0.481
841.5	0.485
842.0	0.489
842.5	0.490
843.0	0.487
843.5	0.459
844.0	0.435
844.5	0.415
845.0	0.404
845.5	0.412
846.0	0.414
846.5	0.402
847.0	0.398
847.5	0.409
848.0	0.386
848.5	0.352
849.0	0.325
849.5	0.314
850.0	0.308


13 1
5/14/2024 5:13 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.22333	
//WLCalib: 261S 	-0.23000	
//WLCalib: 362S 	-0.59000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	14.237
190.5	14.654
191.0	14.840
191.5	15.094
192.0	15.179
192.5	15.167
193.0	15.221
193.5	15.071
194.0	15.172
194.5	15.252
195.0	15.373
195.5	15.457
196.0	15.565
196.5	15.812
197.0	15.943
197.5	15.880
198.0	15.723
198.5	15.414
199.0	15.190
199.5	14.822
200.0	14.111
200.5	13.650
201.0	13.584
201.5	13.557
202.0	13.587
202.5	13.587
203.0	13.586
203.5	13.526
204.0	13.335
204.5	13.093
205.0	12.918
205.5	12.782
206.0	12.547
206.5	12.428
207.0	12.258
207.5	12.184
208.0	11.948
208.5	11.806
209.0	11.553
209.5	11.450
210.0	11.278
210.5	11.049
211.0	10.862
211.5	10.725
212.0	10.535
212.5	10.329
213.0	10.166
213.5	10.040
214.0	9.899
214.5	9.758
215.0	9.622
215.5	9.526
216.0	9.477
216.5	9.365
217.0	9.229
217.5	9.068
218.0	8.947
218.5	8.850
219.0	8.726
219.5	8.595
220.0	8.499
220.5	8.417
221.0	8.348
221.5	8.246
222.0	8.140
222.5	8.055
223.0	7.981
223.5	7.911
224.0	7.844
224.5	7.787
225.0	7.733
225.5	7.656
226.0	7.570
226.5	7.482
227.0	7.379
227.5	7.276
228.0	7.187
228.5	7.114
229.0	7.057
229.5	7.009
230.0	6.969
230.5	6.929
231.0	6.868
231.5	6.803
232.0	6.721
232.5	6.632
233.0	6.542
233.5	6.454
234.0	6.377
234.5	6.303
235.0	6.240
235.5	6.172
236.0	6.112
236.5	6.062
237.0	6.005
237.5	5.951
238.0	5.896
238.5	5.853
239.0	5.807
239.5	5.763
240.0	5.714
240.5	5.660
241.0	5.617
241.5	5.574
242.0	5.540
242.5	5.512
243.0	5.487
243.5	5.475
244.0	5.457
244.5	5.444
245.0	5.422
245.5	5.394
246.0	5.365
246.5	5.341
247.0	5.321
247.5	5.298
248.0	5.289
248.5	5.292
249.0	5.287
249.5	5.285
250.0	5.271
250.5	5.251
251.0	5.226
251.5	5.209
252.0	5.188
252.5	5.171
253.0	5.167
253.5	5.161
254.0	5.159
254.5	5.155
255.0	5.147
255.5	5.132
256.0	5.118
256.5	5.114
257.0	5.104
257.5	5.099
258.0	5.084
258.5	5.069
259.0	5.059
259.5	5.047
260.0	5.032
260.5	5.019
261.0	5.011
261.5	5.006
262.0	5.001
262.5	4.989
263.0	4.970
263.5	4.954
264.0	4.948
264.5	4.939
265.0	4.922
265.5	4.916
266.0	4.903
266.5	4.890
267.0	4.873
267.5	4.846
268.0	4.817
268.5	4.806
269.0	4.805
269.5	4.795
270.0	4.777
270.5	4.773
271.0	4.750
271.5	4.726
272.0	4.700
272.5	4.677
273.0	4.645
273.5	4.633
274.0	4.628
274.5	4.607
275.0	4.580
275.5	4.563
276.0	4.535
276.5	4.508
277.0	4.483
277.5	4.464
278.0	4.440
278.5	4.431
279.0	4.419
279.5	4.395
280.0	4.371
280.5	4.353
281.0	4.325
281.5	4.293
282.0	4.264
282.5	4.244
283.0	4.217
283.5	4.196
284.0	4.172
284.5	4.141
285.0	4.113
285.5	4.086
286.0	4.055
286.5	4.028
287.0	4.010
287.5	3.988
288.0	3.961
288.5	3.941
289.0	3.912
289.5	3.878
290.0	3.849
290.5	3.816
291.0	3.786
291.5	3.759
292.0	3.737
292.5	3.712
293.0	3.687
293.5	3.662
294.0	3.634
294.5	3.612
295.0	3.589
295.5	3.560
296.0	3.531
296.5	3.503
297.0	3.481
297.5	3.452
298.0	3.427
298.5	3.403
299.0	3.384
299.5	3.371
300.0	3.361
300.5	3.346
301.0	3.334
301.5	3.318
302.0	3.301
302.5	3.276
303.0	3.260
303.5	3.242
304.0	3.220
304.5	3.211
305.0	3.202
305.5	3.188
306.0	3.176
306.5	3.162
307.0	3.148
307.5	3.131
308.0	3.121
308.5	3.108
309.0	3.093
309.5	3.089
310.0	3.078
310.5	3.064
311.0	3.058
311.5	3.046
312.0	3.033
312.5	3.015
313.0	3.000
313.5	2.982
314.0	2.969
314.5	2.957
315.0	2.943
315.5	2.938
316.0	2.936
316.5	2.927
317.0	2.919
317.5	2.909
318.0	2.893
318.5	2.880
319.0	2.868
319.5	2.859
320.0	2.846
320.5	2.839
321.0	2.829
321.5	2.814
322.0	2.799
322.5	2.789
323.0	2.777
323.5	2.761
324.0	2.748
324.5	2.737
325.0	2.717
325.5	2.702
326.0	2.685
326.5	2.665
327.0	2.651
327.5	2.643
328.0	2.638
328.5	2.623
329.0	2.611
329.5	2.601
330.0	2.593
330.5	2.588
331.0	2.575
331.5	2.565
332.0	2.550
332.5	2.535
333.0	2.520
333.5	2.496
334.0	2.476
334.5	2.462
335.0	2.456
335.5	2.439
336.0	2.424
336.5	2.413
337.0	2.399
337.5	2.382
338.0	2.370
338.5	2.360
339.0	2.353
339.5	2.343
340.0	2.337
340.5	2.315
341.0	2.292
341.5	2.277
342.0	2.263
342.5	2.250
343.0	2.244
343.5	2.238
344.0	2.228
344.5	2.219
345.0	2.210
345.5	2.190
346.0	2.171
346.5	2.159
347.0	2.145
347.5	2.134
348.0	2.122
348.5	2.111
349.0	2.102
349.5	2.092
350.0	2.083
350.5	2.070
351.0	2.058
351.5	2.040
352.0	2.025
352.5	2.011
353.0	1.998
353.5	1.984
354.0	1.974
354.5	1.957
355.0	1.949
355.5	1.941
356.0	1.930
356.5	1.914
357.0	1.901
357.5	1.891
358.0	1.882
358.5	1.871
359.0	1.860
359.5	1.849
360.0	1.842
360.5	1.834
361.0	1.818
361.5	1.807
362.0	1.794
362.5	1.785
363.0	1.773
363.5	1.763
364.0	1.754
364.5	1.745
365.0	1.743
365.5	1.733
366.0	1.723
366.5	1.720
367.0	1.709
367.5	1.697
368.0	1.680
368.5	1.671
369.0	1.661
369.5	1.658
370.0	1.657
370.5	1.654
371.0	1.652
371.5	1.647
372.0	1.637
372.5	1.628
373.0	1.612
373.5	1.602
374.0	1.592
374.5	1.584
375.0	1.573
375.5	1.571
376.0	1.567
376.5	1.565
377.0	1.562
377.5	1.556
378.0	1.547
378.5	1.540
379.0	1.532
379.5	1.518
380.0	1.507
380.5	1.498
381.0	1.494
381.5	1.494
382.0	1.492
382.5	1.489
383.0	1.485
383.5	1.478
384.0	1.469
384.5	1.460
385.0	1.453
385.5	1.444
386.0	1.441
386.5	1.437
387.0	1.430
387.5	1.426
388.0	1.416
388.5	1.408
389.0	1.399
389.5	1.396
390.0	1.392
390.5	1.387
391.0	1.385
391.5	1.377
392.0	1.370
392.5	1.366
393.0	1.363
393.5	1.358
394.0	1.352
394.5	1.353
395.0	1.350
395.5	1.344
396.0	1.344
396.5	1.336
397.0	1.333
397.5	1.329
398.0	1.323
398.5	1.317
399.0	1.312
399.5	1.308
400.0	1.301
400.5	1.293
401.0	1.289
401.5	1.284
402.0	1.282
402.5	1.278
403.0	1.275
403.5	1.273
404.0	1.267
404.5	1.262
405.0	1.263
405.5	1.261
406.0	1.259
406.5	1.256
407.0	1.253
407.5	1.248
408.0	1.240
408.5	1.231
409.0	1.226
409.5	1.224
410.0	1.225
410.5	1.225
411.0	1.220
411.5	1.215
412.0	1.213
412.5	1.206
413.0	1.198
413.5	1.196
414.0	1.195
414.5	1.194
415.0	1.189
415.5	1.186
416.0	1.183
416.5	1.179
417.0	1.178
417.5	1.170
418.0	1.164
418.5	1.164
419.0	1.163
419.5	1.162
420.0	1.154
420.5	1.151
421.0	1.147
421.5	1.140
422.0	1.131
422.5	1.123
423.0	1.119
423.5	1.115
424.0	1.114
424.5	1.116
425.0	1.117
425.5	1.115
426.0	1.110
426.5	1.104
427.0	1.099
427.5	1.098
428.0	1.101
428.5	1.097
429.0	1.099
429.5	1.100
430.0	1.102
430.5	1.100
431.0	1.094
431.5	1.090
432.0	1.086
